    65  -0.180431253E+00   0.132832290E+01   0.827698701E+01   0.000000000E+00   0.000000000E+00   0.100486395E+01  -0.543480516E-01   0.127613655E+00   0.272765887E+00   0.302671799E+01  -0.190234728E+02
    66  -0.177523253E+00   0.135254359E+01   0.838211482E+01   0.000000000E+00   0.000000000E+00   0.100470942E+01  -0.527311924E-01   0.129592161E+00   0.272765887E+00   0.297205085E+01  -0.185745778E+02
    67  -0.174570168E+00   0.137745455E+01   0.849017862E+01   0.000000000E+00   0.000000000E+00   0.100455720E+01  -0.511552291E-01   0.131570667E+00   0.272765887E+00   0.291785081E+01  -0.181332545E+02
    68  -0.171571997E+00   0.140307430E+01   0.860126093E+01   0.000000000E+00   0.000000000E+00   0.100440732E+01  -0.496198035E-01   0.133549174E+00   0.272765887E+00   0.286413522E+01  -0.176995587E+02
    69  -0.168528742E+00   0.142942204E+01   0.871544770E+01   0.000000000E+00   0.000000000E+00   0.100425978E+01  -0.481245070E-01   0.135527680E+00   0.272765887E+00   0.281092023E+01  -0.172735328E+02
    70  -0.165440401E+00   0.145651766E+01   0.883282848E+01   0.000000000E+00   0.000000000E+00   0.100411459E+01  -0.466688857E-01   0.137506186E+00   0.272765887E+00   0.275822088E+01  -0.168552062E+02
    71  -0.162306974E+00   0.148438174E+01   0.895349661E+01   0.000000000E+00   0.000000000E+00   0.100397178E+01  -0.452524444E-01   0.139484692E+00   0.272765887E+00   0.270605106E+01  -0.164445965E+02
    72  -0.159128463E+00   0.151303563E+01   0.907754938E+01   0.000000000E+00   0.000000000E+00   0.100383133E+01  -0.438746514E-01   0.141463199E+00   0.272765887E+00   0.265442361E+01  -0.160417097E+02
    73  -0.155904866E+00   0.154250141E+01   0.920508824E+01   0.000000000E+00   0.000000000E+00   0.100369326E+01  -0.425349422E-01   0.143441705E+00   0.272765887E+00   0.260335030E+01  -0.156465413E+02
    74  -0.152636184E+00   0.157280200E+01   0.933621902E+01   0.000000000E+00   0.000000000E+00   0.100355755E+01  -0.412327235E-01   0.145420211E+00   0.272765887E+00   0.255284190E+01  -0.152590767E+02
    75  -0.149322416E+00   0.160396114E+01   0.947105211E+01   0.000000000E+00   0.000000000E+00   0.100342421E+01  -0.399673769E-01   0.147398718E+00   0.272765887E+00   0.250290819E+01  -0.148792918E+02
    76  -0.145963564E+00   0.163600346E+01   0.960970271E+01   0.000000000E+00   0.000000000E+00   0.100329322E+01  -0.387382622E-01   0.149377224E+00   0.272765887E+00   0.245355804E+01  -0.145071538E+02
    77  -0.142559626E+00   0.166895446E+01   0.975229109E+01   0.000000000E+00   0.000000000E+00   0.100316457E+01  -0.375447209E-01   0.151355730E+00   0.272765887E+00   0.240479935E+01  -0.141426216E+02
    78  -0.139110603E+00   0.170284064E+01   0.989894284E+01   0.000000000E+00   0.000000000E+00   0.100303826E+01  -0.363860789E-01   0.153334236E+00   0.272765887E+00   0.235663920E+01  -0.137856466E+02
    79  -0.135616494E+00   0.173768944E+01   0.100497891E+02   0.000000000E+00   0.000000000E+00   0.100291425E+01  -0.352616497E-01   0.155312743E+00   0.272765887E+00   0.230908379E+01  -0.134361732E+02
    80  -0.132077300E+00   0.177352937E+01   0.102049670E+02   0.000000000E+00   0.000000000E+00   0.100279255E+01  -0.341707366E-01   0.157291249E+00   0.272765887E+00   0.226213853E+01  -0.130941390E+02
    81  -0.128493021E+00   0.181039001E+01   0.103646197E+02   0.000000000E+00   0.000000000E+00   0.100267312E+01  -0.331126356E-01   0.159269755E+00   0.272765887E+00   0.221580805E+01  -0.127594758E+02
    82  -0.124863657E+00   0.184830204E+01   0.105288971E+02   0.000000000E+00   0.000000000E+00   0.100255594E+01  -0.320866376E-01   0.161248261E+00   0.272765887E+00   0.217009623E+01  -0.124321100E+02
    83  -0.121189208E+00   0.188729735E+01   0.106979559E+02   0.000000000E+00   0.000000000E+00   0.100244099E+01  -0.310920300E-01   0.163226768E+00   0.272765887E+00   0.212500623E+01  -0.121119626E+02
    84  -0.117469673E+00   0.192740906E+01   0.108719599E+02   0.000000000E+00   0.000000000E+00   0.100232825E+01  -0.301280995E-01   0.165205274E+00   0.272765887E+00   0.208054056E+01  -0.117989504E+02
    85  -0.113705053E+00   0.196867156E+01   0.110510808E+02   0.000000000E+00   0.000000000E+00   0.100221769E+01  -0.291941332E-01   0.167183780E+00   0.272765887E+00   0.203670106E+01  -0.114929857E+02
    86  -0.109895347E+00   0.201112061E+01   0.112354983E+02   0.000000000E+00   0.000000000E+00   0.100210927E+01  -0.282894205E-01   0.169162287E+00   0.272765887E+00   0.199348895E+01  -0.111939774E+02
    87  -0.106040557E+00   0.205479336E+01   0.114254006E+02   0.000000000E+00   0.000000000E+00   0.100200298E+01  -0.274132545E-01   0.171140793E+00   0.272765887E+00   0.195090486E+01  -0.109018308E+02
    88  -0.102140681E+00   0.209972846E+01   0.116209850E+02   0.000000000E+00   0.000000000E+00   0.100189879E+01  -0.265649336E-01   0.173119299E+00   0.272765887E+00   0.190894889E+01  -0.106164484E+02
    89  -0.981957195E-01   0.214596610E+01   0.118224583E+02   0.000000000E+00   0.000000000E+00   0.100179665E+01  -0.257437625E-01   0.175097805E+00   0.272765887E+00   0.186762056E+01  -0.103377299E+02
    90  -0.942056730E-01   0.219354811E+01   0.120300375E+02   0.000000000E+00   0.000000000E+00   0.100169654E+01  -0.249490531E-01   0.177076312E+00   0.272765887E+00   0.182691892E+01  -0.100655727E+02
    91  -0.901705413E-01   0.224251802E+01   0.122439502E+02   0.000000000E+00   0.000000000E+00   0.100159842E+01  -0.241801262E-01   0.179054818E+00   0.272765887E+00   0.178684254E+01  -0.979987252E+01
    92  -0.860903243E-01   0.229292115E+01   0.124644353E+02   0.000000000E+00   0.000000000E+00   0.100150227E+01  -0.234363114E-01   0.181033324E+00   0.272765887E+00   0.174738954E+01  -0.954052304E+01
    93  -0.819650220E-01   0.234480471E+01   0.126917439E+02   0.000000000E+00   0.000000000E+00   0.100140804E+01  -0.227169490E-01   0.183011830E+00   0.272765887E+00   0.170855760E+01  -0.928741674E+01
    94  -0.777946345E-01   0.239821787E+01   0.129261397E+02   0.000000000E+00   0.000000000E+00   0.100131571E+01  -0.220213897E-01   0.184990337E+00   0.272765887E+00   0.167034401E+01  -0.904044489E+01
    95  -0.735791617E-01   0.245321191E+01   0.131679000E+02   0.000000000E+00   0.000000000E+00   0.100122523E+01  -0.213489958E-01   0.186968843E+00   0.272765887E+00   0.163274569E+01  -0.879949789E+01
    96  -0.693186036E-01   0.250984028E+01   0.134173163E+02   0.000000000E+00   0.000000000E+00   0.100113657E+01  -0.206991415E-01   0.188947349E+00   0.272765887E+00   0.159575919E+01  -0.856446548E+01
    97  -0.650129603E-01   0.256815873E+01   0.136746956E+02   0.000000000E+00   0.000000000E+00   0.100104970E+01  -0.200712135E-01   0.190925856E+00   0.272765887E+00   0.155938075E+01  -0.833523695E+01
    98  -0.606622317E-01   0.262822544E+01   0.139403610E+02   0.000000000E+00   0.000000000E+00   0.100096458E+01  -0.194646112E-01   0.192904362E+00   0.272765887E+00   0.152360628E+01  -0.811170132E+01
    99  -0.562664178E-01   0.269010116E+01   0.142146528E+02   0.000000000E+00   0.000000000E+00   0.100088116E+01  -0.188787471E-01   0.194882868E+00   0.272765887E+00   0.148843141E+01  -0.789374760E+01
   100  -0.518255186E-01   0.275384932E+01   0.144979299E+02   0.000000000E+00   0.000000000E+00   0.100079943E+01  -0.183130472E-01   0.196861374E+00   0.272765887E+00   0.145385150E+01  -0.768126487E+01
   101  -0.473395342E-01   0.281953618E+01   0.147905707E+02   0.000000000E+00   0.000000000E+00   0.100071932E+01  -0.177669510E-01   0.198839881E+00   0.272765887E+00   0.141986165E+01  -0.747414251E+01
   102  -0.428084645E-01   0.288723105E+01   0.150929743E+02   0.000000000E+00   0.000000000E+00   0.100064082E+01  -0.172399119E-01   0.200818387E+00   0.272765887E+00   0.138645675E+01  -0.727227032E+01
   103  -0.382323095E-01   0.295700635E+01   0.154055624E+02   0.000000000E+00   0.000000000E+00   0.100056388E+01  -0.167313968E-01   0.202796893E+00   0.272765887E+00   0.135363145E+01  -0.707553867E+01
   104  -0.336110693E-01   0.302893789E+01   0.157287802E+02   0.000000000E+00   0.000000000E+00   0.100048846E+01  -0.162408870E-01   0.204775400E+00   0.272765887E+00   0.132138023E+01  -0.688383861E+01
   105  -0.289447438E-01   0.310310502E+01   0.160630987E+02   0.000000000E+00   0.000000000E+00   0.100041452E+01  -0.157678776E-01   0.206753906E+00   0.272765887E+00   0.128969735E+01  -0.669706201E+01
   106  -0.242333330E-01   0.317959082E+01   0.164090158E+02   0.000000000E+00   0.000000000E+00   0.100034204E+01  -0.153118778E-01   0.208732412E+00   0.272765887E+00   0.125857694E+01  -0.651510165E+01
   107  -0.194768369E-01   0.325848237E+01   0.167670586E+02   0.000000000E+00   0.000000000E+00   0.100027096E+01  -0.148724105E-01   0.210710918E+00   0.272765887E+00   0.122801297E+01  -0.633785130E+01
   108  -0.146752556E-01   0.333987092E+01   0.171377854E+02   0.000000000E+00   0.000000000E+00   0.100020126E+01  -0.144490131E-01   0.212689425E+00   0.272765887E+00   0.119799927E+01  -0.616520586E+01
   109  -0.982858900E-02   0.342385223E+01   0.175217880E+02   0.000000000E+00   0.000000000E+00   0.100013289E+01  -0.140412366E-01   0.214667931E+00   0.272765887E+00   0.116852954E+01  -0.599706140E+01
   110  -0.493683714E-02   0.351052676E+01   0.179190664E+02   0.000000000E+00   0.000000000E+00   0.100006582E+01  -0.136486458E-01   0.216646437E+00   0.272765887E+00   0.113959738E+01  -0.583341790E+01
   111   0.000000000E+00   0.360000000E+01   0.183296206E+02   0.000000000E+00   0.000000000E+00   0.100000004E+01  -0.132631930E-01   0.218624943E+00   0.272765887E+00   0.111134318E+01  -0.567427537E+01
