1 xplmin   xplmax   zplmax   arad   x-zero   xmagax   xmaj  xzmax  xatpi  xofset  a-ratio
    69  100  -0.168528742E+00   0.358506555E+01   0.437698779E-01   0.814692659E-02   0.139960630E-01   0.184674893E+00   0.869802973E-01  -0.310335582E-01  -0.162683819E-01
    69  101  -0.168528742E+00   0.358392964E+01   0.292035027E-01   0.543680760E-02   0.936479851E-02   0.185518568E+00   0.872129130E-01  -0.302582523E-01  -0.108816987E-01
    69  102  -0.168528742E+00   0.358324767E+01   0.146088289E-01   0.272006203E-02   0.469264465E-02   0.186026181E+00   0.873526189E-01  -0.297917039E-01  -0.545170173E-02
    70    3  -0.165440401E+00   0.451967726E+01   0.000000000E+00   0.000000000E+00  -0.124360478E-12   0.158541970E+00  -0.757878182E-01  -0.736118737E-02   0.124360478E-12
    70    4  -0.165440401E+00   0.451944480E+01   0.149061543E-01   0.236329660E-02  -0.498102074E-02   0.158400423E+00  -0.757528559E-01  -0.751126505E-02   0.445807640E-02
    70    5  -0.165440401E+00   0.451874765E+01   0.297978113E-01   0.472470731E-02  -0.994405791E-02   0.157976324E+00  -0.756479907E-01  -0.796096036E-02   0.889842528E-02
    70    6  -0.165440401E+00   0.451758645E+01   0.446604861E-01   0.708234676E-02  -0.148711925E-01   0.157271293E+00  -0.754732870E-01  -0.870864440E-02   0.133033841E-01
    70    7  -0.165440401E+00   0.451596232E+01   0.594797194E-01   0.943433058E-02  -0.197446347E-01   0.156288022E+00  -0.752288525E-01  -0.975160907E-02   0.176554205E-01
    70    8  -0.165440401E+00   0.451387679E+01   0.742410897E-01   0.117787759E-01  -0.245467871E-01   0.155030267E+00  -0.749148380E-01  -0.110860774E-01   0.219371952E-01
    70    9  -0.165440401E+00   0.451133185E+01   0.889302263E-01   0.141138021E-01  -0.292603094E-01   0.153502837E+00  -0.745314375E-01  -0.127072193E-01   0.261316284E-01
    70   10  -0.165440401E+00   0.450832990E+01   0.103532822E+00   0.164375309E-01  -0.338681808E-01   0.151711572E+00  -0.740788883E-01  -0.146091573E-01   0.302219612E-01
    70   11  -0.165440401E+00   0.450487381E+01   0.118034644E+00   0.187480872E-01  -0.383537574E-01   0.149663325E+00  -0.735574711E-01  -0.167850046E-01   0.341918143E-01
    70   12  -0.165440401E+00   0.450096684E+01   0.132421551E+00   0.210435997E-01  -0.427008389E-01   0.147365938E+00  -0.729675102E-01  -0.192268707E-01   0.380252547E-01
    70   13  -0.165440401E+00   0.449661272E+01   0.146679500E+00   0.233222011E-01  -0.468937226E-01   0.144828215E+00  -0.723093738E-01  -0.219259092E-01   0.417068503E-01
    70   14  -0.165440401E+00   0.449181559E+01   0.160794564E+00   0.255820291E-01  -0.509172600E-01   0.142059887E+00  -0.715834738E-01  -0.248723258E-01   0.452217266E-01
    70   15  -0.165440401E+00   0.448658002E+01   0.174752940E+00   0.278212268E-01  -0.547569156E-01   0.139071582E+00  -0.707902665E-01  -0.280554305E-01   0.485556262E-01
    70   16  -0.165440401E+00   0.448091100E+01   0.188540967E+00   0.300379431E-01  -0.583988154E-01   0.135874783E+00  -0.699302523E-01  -0.314636695E-01   0.516949574E-01
    70   17  -0.165440401E+00   0.447481394E+01   0.202145132E+00   0.322303338E-01  -0.618298005E-01   0.132481792E+00  -0.690039766E-01  -0.350846642E-01   0.546268484E-01
    70   18  -0.165440401E+00   0.446829466E+01   0.215552090E+00   0.343965616E-01  -0.650374737E-01   0.128905681E+00  -0.680120294E-01  -0.389052563E-01   0.573391940E-01
    70   19  -0.165440401E+00   0.446135940E+01   0.228748668E+00   0.365347976E-01  -0.680102465E-01   0.125160251E+00  -0.669550460E-01  -0.429115535E-01   0.598207030E-01
    70   20  -0.165440401E+00   0.445401481E+01   0.241721886E+00   0.386432212E-01  -0.707373820E-01   0.121259973E+00  -0.658337073E-01  -0.470889774E-01   0.620609416E-01
    70   21  -0.165440401E+00   0.444626791E+01   0.254458963E+00   0.407200215E-01  -0.732090307E-01   0.117219951E+00  -0.646487399E-01  -0.514223204E-01   0.640503693E-01
    70   22  -0.165440401E+00   0.443812616E+01   0.266947333E+00   0.427633976E-01  -0.754162750E-01   0.113055855E+00  -0.634009168E-01  -0.558957919E-01   0.657803839E-01
    70   23  -0.165440401E+00   0.442959738E+01   0.279174654E+00   0.447715596E-01  -0.773511556E-01   0.108783867E+00  -0.620910574E-01  -0.604930790E-01   0.672433481E-01
    70   24  -0.165440401E+00   0.442068979E+01   0.291128824E+00   0.467427294E-01  -0.790067074E-01   0.104420632E+00  -0.607200281E-01  -0.651974041E-01   0.684326254E-01
    70   25  -0.165440401E+00   0.441141196E+01   0.302797991E+00   0.486751418E-01  -0.803769826E-01   0.999831844E-01  -0.592887424E-01  -0.699915829E-01   0.693426037E-01
    70   26  -0.165440401E+00   0.440177287E+01   0.314170565E+00   0.505670449E-01  -0.814570761E-01   0.954888956E-01  -0.577981620E-01  -0.748580861E-01   0.699687211E-01
    70   27  -0.165440401E+00   0.439178184E+01   0.325235229E+00   0.524167016E-01  -0.822431474E-01   0.909554088E-01  -0.562492963E-01  -0.797791016E-01   0.703074876E-01
    70   28  -0.165440401E+00   0.438144855E+01   0.335980954E+00   0.542223905E-01  -0.827324322E-01   0.864005738E-01  -0.546432033E-01  -0.847366021E-01   0.703564968E-01
    70   29  -0.165440401E+00   0.437078304E+01   0.346397007E+00   0.559824068E-01  -0.829232592E-01   0.818423801E-01  -0.529809903E-01  -0.897124034E-01   0.701144436E-01
    70   30  -0.165440401E+00   0.435979565E+01   0.356472965E+00   0.576950636E-01  -0.828150585E-01   0.772988935E-01  -0.512638136E-01  -0.946882329E-01   0.695811316E-01
    70   31  -0.165440401E+00   0.434849711E+01   0.366198726E+00   0.593586929E-01  -0.824083623E-01   0.727881933E-01  -0.494928795E-01  -0.996458017E-01   0.687574750E-01
    70   32  -0.165440401E+00   0.433689843E+01   0.375564517E+00   0.609716471E-01  -0.817048112E-01   0.683282956E-01  -0.476694444E-01  -0.104566861E+00   0.676455037E-01
    70   33  -0.165440401E+00   0.432501094E+01   0.384560911E+00   0.625323000E-01  -0.807071489E-01   0.639370933E-01  -0.457948156E-01  -0.109433273E+00   0.662483590E-01
    70   34  -0.165440401E+00   0.431284628E+01   0.393178832E+00   0.640390486E-01  -0.794192164E-01   0.596322887E-01  -0.438703510E-01  -0.114227080E+00   0.645702874E-01
    70   35  -0.165440401E+00   0.430041638E+01   0.401409568E+00   0.654903141E-01  -0.778459399E-01   0.554313249E-01  -0.418974603E-01  -0.118930565E+00   0.626166284E-01
    70   36  -0.165440401E+00   0.428773344E+01   0.409244783E+00   0.668845437E-01  -0.759933190E-01   0.513513207E-01  -0.398776045E-01  -0.123526327E+00   0.603938024E-01
    70   37  -0.165440401E+00   0.427480995E+01   0.416676521E+00   0.682202121E-01  -0.738684042E-01   0.474090032E-01  -0.378122972E-01  -0.127997329E+00   0.579092880E-01
    70   38  -0.165440401E+00   0.426165863E+01   0.423697224E+00   0.694958229E-01  -0.714792795E-01   0.436206479E-01  -0.357031037E-01  -0.132326983E+00   0.551716047E-01
    70   39  -0.165440401E+00   0.424829247E+01   0.430299735E+00   0.707099109E-01  -0.688350330E-01   0.400020101E-01  -0.335516425E-01  -0.136499195E+00   0.521902828E-01
    70   40  -0.165440401E+00   0.423472467E+01   0.436477308E+00   0.718610433E-01  -0.659457286E-01   0.365682680E-01  -0.313595846E-01  -0.140498435E+00   0.489758350E-01
    70   41  -0.165440401E+00   0.422096868E+01   0.442223618E+00   0.729478221E-01  -0.628223705E-01   0.333339616E-01  -0.291286538E-01  -0.144309796E+00   0.455397200E-01
    70   42  -0.165440401E+00   0.420703812E+01   0.447532771E+00   0.739688856E-01  -0.594768704E-01   0.303129303E-01  -0.268606273E-01  -0.147919052E+00   0.418943096E-01
    70   43  -0.165440401E+00   0.419294684E+01   0.452399305E+00   0.749229106E-01  -0.559220029E-01   0.275182616E-01  -0.245573351E-01  -0.151312707E+00   0.380528435E-01
    70   44  -0.165440401E+00   0.417870883E+01   0.456818206E+00   0.758086148E-01  -0.521713636E-01   0.249622347E-01  -0.222206604E-01  -0.154478060E+00   0.340293867E-01
    70   45  -0.165440401E+00   0.416433828E+01   0.460784909E+00   0.766247585E-01  -0.482393215E-01   0.226562683E-01  -0.198525390E-01  -0.157403247E+00   0.298387807E-01
    70   46  -0.165440401E+00   0.414984951E+01   0.464295305E+00   0.773701471E-01  -0.441409666E-01   0.206108818E-01  -0.174549599E-01  -0.160077296E+00   0.254965913E-01
    70   47  -0.165440401E+00   0.413525696E+01   0.467345750E+00   0.780436334E-01  -0.398920620E-01   0.188356306E-01  -0.150299639E-01  -0.162490162E+00   0.210190585E-01
    70   48  -0.165440401E+00   0.412057523E+01   0.469933065E+00   0.786441200E-01  -0.355089826E-01   0.173390790E-01  -0.125796441E-01  -0.164632782E+00   0.164230352E-01
    70   49  -0.165440401E+00   0.410581899E+01   0.472054548E+00   0.791705618E-01  -0.310086561E-01   0.161287568E-01  -0.101061450E-01  -0.166497108E+00   0.117259272E-01
    70   50  -0.165440401E+00   0.409100299E+01   0.473707970E+00   0.796219681E-01  -0.264085042E-01   0.152111216E-01  -0.761166172E-02  -0.168076142E+00   0.694563234E-02
    70   51  -0.165440401E+00   0.407614209E+01   0.474891585E+00   0.799974060E-01  -0.217263784E-01   0.145915290E-01  -0.509843950E-02  -0.169363971E+00   0.210047592E-02
    70   52  -0.165440401E+00   0.406125116E+01   0.475604131E+00   0.802960020E-01  -0.169804920E-01   0.142741966E-01  -0.256877263E-02  -0.170355789E+00  -0.279085882E-02
    70   53  -0.165440401E+00   0.404634513E+01   0.475844828E+00   0.805169456E-01  -0.121893531E-01   0.142621937E-01  -0.250034344E-04  -0.171047936E+00  -0.770939942E-02
    70   54  -0.165440401E+00   0.403143896E+01   0.475613389E+00   0.806594912E-01  -0.737169565E-02   0.145574143E-01   0.253047899E-02  -0.171437900E+00  -0.126359540E-01
    70   55  -0.165440401E+00   0.401654760E+01   0.474910009E+00   0.807229613E-01  -0.254640706E-02   0.151605463E-01   0.509524007E-02  -0.171524345E+00  -0.175511860E-01
    70   56  -0.165440401E+00   0.400168598E+01   0.473735378E+00   0.807067490E-01   0.226754398E-02   0.160710879E-01   0.766680136E-02  -0.171307121E+00  -0.224356873E-01
    70   57  -0.165440401E+00   0.398686902E+01   0.472090669E+00   0.806103209E-01   0.705118065E-02   0.172873184E-01   0.102426422E-01  -0.170787270E+00  -0.272700532E-01
    70   58  -0.165440401E+00   0.397211157E+01   0.469977545E+00   0.804332196E-01   0.117855920E-01   0.188063058E-01   0.128202017E-01  -0.169967031E+00  -0.320349586E-01
    70   59  -0.165440401E+00   0.395742845E+01   0.467398154E+00   0.801750666E-01   0.164520088E-01   0.206239048E-01   0.153968807E-01  -0.168849830E+00  -0.367112352E-01
    70   60  -0.165440401E+00   0.394283436E+01   0.464355126E+00   0.798355649E-01   0.210318782E-01   0.227347688E-01   0.179700440E-01  -0.167440292E+00  -0.412799484E-01
    70   61  -0.165440401E+00   0.392834392E+01   0.460851572E+00   0.794145018E-01   0.255069381E-01   0.251323483E-01   0.205370231E-01  -0.165744207E+00  -0.457224734E-01
    70   62  -0.165440401E+00   0.391397166E+01   0.456891076E+00   0.789117512E-01   0.298592904E-01   0.278089292E-01   0.230951186E-01  -0.163768531E+00  -0.500205704E-01
    70   63  -0.165440401E+00   0.389973194E+01   0.452477697E+00   0.783272764E-01   0.340714778E-01   0.307556403E-01   0.256416030E-01  -0.161521362E+00  -0.541564636E-01
    70   64  -0.165440401E+00   0.388563900E+01   0.447615958E+00   0.776611325E-01   0.381265553E-01   0.339624722E-01   0.281737239E-01  -0.159011903E+00  -0.581129147E-01
    70   65  -0.165440401E+00   0.387170691E+01   0.442310841E+00   0.769134685E-01   0.420081599E-01   0.374183283E-01   0.306887074E-01  -0.156250452E+00  -0.618732945E-01
    70   66  -0.165440401E+00   0.385794956E+01   0.436567785E+00   0.760845301E-01   0.457005812E-01   0.411110505E-01   0.331837611E-01  -0.153248351E+00  -0.654216557E-01
    70   67  -0.165440401E+00   0.384438064E+01   0.430392671E+00   0.751746612E-01   0.491888329E-01   0.450274531E-01   0.356560782E-01  -0.150017947E+00  -0.687428065E-01
    70   68  -0.165440401E+00   0.383101366E+01   0.423791824E+00   0.741843062E-01   0.524587131E-01   0.491533835E-01   0.381028411E-01  -0.146572561E+00  -0.718223728E-01
    70   69  -0.165440401E+00   0.381786187E+01   0.416771994E+00   0.731140121E-01   0.554968700E-01   0.534737589E-01   0.405212254E-01  -0.142926425E+00  -0.746468661E-01
    70   70  -0.165440401E+00   0.380493832E+01   0.409340357E+00   0.719644296E-01   0.582908631E-01   0.579726269E-01   0.429084044E-01  -0.139094631E+00  -0.772037463E-01
    70   71  -0.165440401E+00   0.379225578E+01   0.401504499E+00   0.707363148E-01   0.608292170E-01   0.626332291E-01   0.452615529E-01  -0.135093087E+00  -0.794814778E-01
    70   72  -0.165440401E+00   0.377982677E+01   0.393272408E+00   0.694305309E-01   0.631014775E-01   0.674380532E-01   0.475778525E-01  -0.130938437E+00  -0.814695875E-01
    70   73  -0.165440401E+00   0.376766355E+01   0.384652466E+00   0.680480485E-01   0.650982610E-01   0.723689059E-01   0.498544958E-01  -0.126648009E+00  -0.831587148E-01
    70   74  -0.165440401E+00   0.375577806E+01   0.375653435E+00   0.665899470E-01   0.668113001E-01   0.774069812E-01   0.520886913E-01  -0.122239740E+00  -0.845406609E-01
    70   75  -0.165440401E+00   0.374418196E+01   0.366284448E+00   0.650574153E-01   0.682334826E-01   0.825329384E-01   0.542776684E-01  -0.117732107E+00  -0.856084274E-01
    70   76  -0.165440401E+00   0.373288659E+01   0.356554994E+00   0.634517514E-01   0.693588897E-01   0.877269766E-01   0.564186827E-01  -0.113144053E+00  -0.863562566E-01
    70   77  -0.165440401E+00   0.372190299E+01   0.346474913E+00   0.617743634E-01   0.701828299E-01   0.929689083E-01   0.585090210E-01  -0.108494904E+00  -0.867796671E-01
    70   78  -0.165440401E+00   0.371124185E+01   0.336054378E+00   0.600267688E-01   0.707018609E-01   0.982382544E-01   0.605460066E-01  -0.103804297E+00  -0.868754760E-01
    70   79  -0.165440401E+00   0.370091353E+01   0.325303884E+00   0.582105940E-01   0.709138164E-01   0.103514314E+00   0.625270047E-01  -0.990920898E-01  -0.866418272E-01
    70   80  -0.165440401E+00   0.369092802E+01   0.314234237E+00   0.563275737E-01   0.708178198E-01   0.108776259E+00   0.644494278E-01  -0.943782768E-01  -0.860782051E-01
    70   81  -0.165440401E+00   0.368129498E+01   0.302856541E+00   0.543795499E-01   0.704142901E-01   0.114003229E+00   0.663107412E-01  -0.896829161E-01  -0.851854421E-01
    70   82  -0.165440401E+00   0.367202368E+01   0.291182183E+00   0.523684702E-01   0.697049568E-01   0.119174395E+00   0.681084683E-01  -0.850260231E-01  -0.839657328E-01
    70   83  -0.165440401E+00   0.366312306E+01   0.279222823E+00   0.502963865E-01   0.686928466E-01   0.124269081E+00   0.698401961E-01  -0.804275061E-01  -0.824226213E-01
    70   84  -0.165440401E+00   0.365460162E+01   0.266990381E+00   0.481654528E-01   0.673822894E-01   0.129266820E+00   0.715035807E-01  -0.759070536E-01  -0.805610071E-01
    70   85  -0.165440401E+00   0.364646753E+01   0.254497020E+00   0.459779229E-01   0.657788923E-01   0.134147475E+00   0.730963525E-01  -0.714840733E-01  -0.783871183E-01
    70   86  -0.165440401E+00   0.363872855E+01   0.241755138E+00   0.437361479E-01   0.638895287E-01   0.138891306E+00   0.746163216E-01  -0.671775908E-01  -0.759085006E-01
    70   87  -0.165440401E+00   0.363139202E+01   0.228777353E+00   0.414425729E-01   0.617223141E-01   0.143479058E+00   0.760613830E-01  -0.630061621E-01  -0.731339922E-01
    70   88  -0.165440401E+00   0.362446493E+01   0.215576489E+00   0.390997342E-01   0.592865721E-01   0.147892057E+00   0.774295213E-01  -0.589877975E-01  -0.700736882E-01
    70   89  -0.165440401E+00   0.361795382E+01   0.202165564E+00   0.367102557E-01   0.565927968E-01   0.152112286E+00   0.787188163E-01  -0.551398803E-01  -0.667389025E-01
    70   90  -0.165440401E+00   0.361186484E+01   0.188557777E+00   0.342768447E-01   0.536526142E-01   0.156122474E+00   0.799274469E-01  -0.514790884E-01  -0.631421269E-01
    70   91  -0.165440401E+00   0.360620374E+01   0.174766497E+00   0.318022880E-01   0.504787352E-01   0.159906156E+00   0.810536964E-01  -0.480213018E-01  -0.592969824E-01
    70   92  -0.165440401E+00   0.360097584E+01   0.160805247E+00   0.292894477E-01   0.470848981E-01   0.163447771E+00   0.820959564E-01  -0.447815544E-01  -0.552181602E-01
    70   93  -0.165440401E+00   0.359618604E+01   0.146687693E+00   0.267412562E-01   0.434858140E-01   0.166732721E+00   0.830527312E-01  -0.417739502E-01  -0.509213641E-01
    70   94  -0.165440401E+00   0.359183883E+01   0.132427634E+00   0.241607114E-01   0.396971050E-01   0.169747433E+00   0.839226413E-01  -0.390115919E-01  -0.464232467E-01
    70   95  -0.165440401E+00   0.358793829E+01   0.118038986E+00   0.215508714E-01   0.357352336E-01   0.172479435E+00   0.847044275E-01  -0.365065389E-01  -0.417413360E-01
    70   96  -0.165440401E+00   0.358448804E+01   0.103535770E+00   0.189148495E-01   0.316174340E-01   0.174917403E+00   0.853969536E-01  -0.342697318E-01  -0.368939634E-01
    70   97  -0.165440401E+00   0.358149131E+01   0.889321035E-01   0.162558083E-01   0.273616355E-01   0.177051217E+00   0.859992101E-01  -0.323109493E-01  -0.319001849E-01
    70   98  -0.165440401E+00   0.357895089E+01   0.742421845E-01   0.135769541E-01   0.229863830E-01   0.178872010E+00   0.865103163E-01  -0.306387674E-01  -0.267796973E-01
    70   99  -0.165440401E+00   0.357686913E+01   0.594802816E-01   0.108815306E-01   0.185107572E-01   0.180372208E+00   0.869295231E-01  -0.292605047E-01  -0.215527558E-01
    70  100  -0.165440401E+00   0.357524798E+01   0.446607220E-01   0.817281349E-02   0.139542868E-01   0.181545562E+00   0.872562146E-01  -0.281822055E-01  -0.162400822E-01
    70  101  -0.165440401E+00   0.357408894E+01   0.297978790E-01   0.545410376E-02   0.933686305E-02   0.182387185E+00   0.874899101E-01  -0.274085961E-01  -0.108627765E-01
    70  102  -0.165440401E+00   0.357339309E+01   0.149061611E-01   0.272872159E-02   0.467865150E-02   0.182893566E+00   0.876302654E-01  -0.269430676E-01  -0.544222395E-02
    71    3  -0.162306974E+00   0.452881184E+01   0.000000000E+00   0.000000000E+00  -0.730353811E-16   0.155524694E+00  -0.758441962E-01  -0.499566126E-02   0.730353811E-16
